installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,customer_segment,expansion_system,multiple_phase_system,zip_code,city,state,third_party_owned,self_installed,azimuth_1,module_quantity_1,additional_modules,BIPV_module_1,bifacial_module_1,lnameplate_capacity_module_1,nameplate_capacity_module_1,efficiency_module_1,inverter_quantity_1,additional_inverters,micro_inverter_1,built_in_meter_inverter_1,output_capacity_inverter_1,DC_optimizer,inverter_loading_ratio,state_id,lzip_code_id,zip_code_id,lzip_income,zip_income
4-Jun-18,0.84,6.9,4.463654136,29084,0,1,RES,0,0,92504,RIVERSIDE,CA,0,0,185,20,0,0,0,2.537819095,345,0.211526671,20,0,1,0,0.32,0,1.078125,,4.404371819,25373,6.112135267,1294599
16-Nov-17,1.07,11.73,4.613366056,41055,0,1,RES,0,0,92504,RIVERSIDE,CA,1,0,180,34,0,0,0,2.537819095,345,0.211526671,34,0,1,0,0.32,0,1.078125,,4.404371819,25373,6.112135267,1294599
27-Jul-18,0.39,2.48,3.931966115,8550,2.938519725,868,RES,0,0,13027,Baldwinsville,NY,0,0,-1,8,-1,0,0,2.491361694,310,0.190184049,4,-1,1,0,0.55,0,1.127272727,,4.404114998,25358,6.111047666,1291361
15-Sep-17,0.33,2.12,3.68536907,4845.84,2.931966115,855,RES,0,0,92407,San Bernardino,CA,1,0,125,8,0,0,0,2.423245874,265,0.161909184,8,0,1,0,0.24,0,1.104166667,,4.404097871,25357,6.110959545,1291099
11-Aug-17,0.42,2.65,3.782753463,6063.92,3.062581984,1155,RES,0,0,92407,San Bernardino,CA,1,0,215,10,0,0,0,2.423245874,265,0.161909184,10,0,1,0,0.24,0,1.104166667,,4.404097871,25357,6.110959545,1291099
12-Dec-17,0.46,2.88,3.832851104,6805.36,3.109240969,1286,RES,0,0,92407,San Bernardino,CA,1,0,180,9,0,0,0,2.505149978,320,0.193939394,9,0,1,0,0.28,0,1.142857143,,4.404097871,25357,6.110959545,1291099
21-Nov-18,0.46,2.88,3.879284014,7573.28,3.109240969,1286,RES,0,0,92407,San Bernardino,CA,1,0,240,9,0,0,0,2.505149978,320,0.193939394,9,0,1,0,0.28,0,1.142857143,,4.404097871,25357,6.110959545,1291099
7-Sep-17,0.57,3.71,3.928067959,8473.6,3.204119983,1600,RES,0,0,92407,San Bernardino,CA,1,0,90,14,0,0,0,2.423245874,265,0.161909184,14,0,1,0,0.24,0,1.104166667,,4.404097871,25357,6.110959545,1291099
14-May-18,0.71,5.1,4.117271296,13100,0,1,RES,0,0,92407,SAN BERNARDINO,CA,0,0,180,17,0,0,0,2.477121255,300,0.178925552,1,0,0,1,3.8,0,1.342105263,,4.404097871,25357,6.110959545,1291099
24-Apr-18,0.71,5.1,4.19893187,15810,0,1,RES,0,0,92407,SAN BERNARDINO,CA,0,0,220,17,0,0,0,2.477121255,300,0.182370821,17,0,1,0,0.23,0,1.304347826,,4.404097871,25357,6.110959545,1291099
21-Jun-18,0.77,5.83,4.232691235,17088,0,1,RES,0,0,92407,SAN BERNARDINO,CA,0,0,212,22,0,0,0,2.423245874,265,0.161089329,22,0,1,0,0.23,0,1.152173913,,4.404097871,25357,6.110959545,1291099
24-Jun-17,0.79,6.16,4.431363764,27000,0,1,RES,0,0,92407,SAN BERNARDINO,CA,0,0,215,22,0,0,0,2.447158031,280,0.167664671,22,0,1,0,0.24,0,1.166666667,,4.404097871,25357,6.110959545,1291099
1-Mar-17,0.81,6.5,4.459392488,28800,0,1,RES,0,0,92407,SAN BERNARDINO,CA,0,0,180,20,0,0,0,2.511883361,325,0.162988967,1,0,0,1,6,0,1.083333333,,4.404097871,25357,6.110959545,1291099
21-Jun-18,0.97,9.405,4.517426844,32917.5,0,1,RES,0,0,92407,SAN BERNARDINO,CA,1,0,210,33,0,0,0,2.45484486,285,0.180379747,33,0,1,0,0.23,0,1.239130435,,4.404097871,25357,6.110959545,1291099
4-Jun-18,0.8,6.3,4.428750149,26838,3.343408594,2205,RES,0,0,12180,Troy,NY,1,0,-1,20,-1,0,0,2.498310554,315,0.196875,1,-1,0,1,5.2,0,1.211538462,,4.404080743,25356,6.110825647,1290701
5-Apr-18,0.75,5.61,4.365521679,23201.8,0,1,RES,0,0,1453,Leominster,MA,0,0,158,17,0,0,0,2.51851394,330,0.197132616,1,0,0,1,6.046,1,0.927886206,,4.404012226,25352,6.110183506,1288794
6-Mar-18,0.85,7.15,4.500709768,31674.5,0,1,RES,0,0,1453,Leominster,MA,1,0,157,22,0,0,0,2.511883361,325,0.194145759,1,0,0,1,6.6,0,1.083333333,,4.404012226,25352,6.110183506,1288794
28-Dec-17,1.05,11.31,4.668359821,46597.2,0,1,RES,0,0,1453,Leominster,MA,0,0,184,39,0,0,0,2.462397998,290,0.188341529,1,0,0,1,7.616,1,1.485031513,,4.404012226,25352,6.110183506,1288794
17-Oct-18,1.15,14,4.934382287,85977,0,1,RES,0,0,1453,Leominster,MA,0,0,146,50,0,0,0,2.602059991,400,0.201418794,1,0,0,1,11.39,1,1.229148376,,4.404012226,25352,6.110183506,1288794
31-Aug-17,0.73,5.32,3.750684237,5632.28,0,1,RES,0,0,93309,BAKERSFIELD,CA,1,0,270,19,0,0,0,2.447158031,280,0.171794318,1,0,0,1,4.99,1,1.066132265,,4.403977964,25350,6.109612628,1287101
28-Jun-17,0.55,3.575,3.941610802,8742,0,1,RES,1,1,93309,BAKERSFIELD,CA,1,0,282,13,0,0,0,2.439332694,275,0.173299631,1,0,0,1,3.6,0,0.993055556,,4.403977964,25350,6.109612628,1287101
27-Jun-17,0.67,4.64,4.267171728,18500,0,1,RES,0,0,93309,BAKERSFIELD,CA,0,0,180,16,0,0,0,2.462397998,290,0.179012346,1,0,0,1,3.747,1,1.238323993,,4.403977964,25350,6.109612628,1287101
31-Mar-17,0.94,8.712597777,4.722862114,52827.75,0,1,RES,1,0,93309,BAKERSFIELD,CA,1,0,199,33,0,0,0,2.423245874,265,0.172105191,33,0,1,0,0.24,0,1.100075477,,4.403977964,25350,6.109612628,1287101
20-Jun-17,1.06,11.48,4.769211849,58777.6,0,1,RES,0,0,93309,BAKERSFIELD,CA,0,0,115,41,0,0,0,2.447158031,280,0.167664671,1,0,0,1,3.81,0,1.102785783,,4.403977964,25350,6.109612628,1287101
12-Apr-18,1.3,20.13,4.819543936,66000,0,1,RES,0,0,93309,BAKERSFIELD,CA,0,0,90,66,0,0,0,2.484299839,305,0.182634731,66,0,1,0,0.23,0,1.326086957,,4.403977964,25350,6.109612628,1287101
31-Jan-17,0.91,8.22,4.458675612,28752.5,3.766373432,5839.47,RES,0,0,78250,San Antonio,TX,-1,0,-1,31,0,0,0,2.423245874,265,0.158682635,1,0,0,1,7.625,1,1.078032787,,4.403943698,25348,6.109064311,1285477
21-Nov-17,0.93,8.53,4.532754379,34100,3.708899975,5115.64,RES,0,0,78250,San Antonio,TX,-1,0,-1,31,0,0,0,2.439332694,275,0.170863064,1,0,0,1,7.625,1,1.118688525,,4.403943698,25348,6.109064311,1285477
2-Oct-17,0.77,5.9,4.269162565,18585,3.559652913,3627.88,RES,0,0,78154,San Antonio,TX,-1,0,-1,20,0,0,0,2.469822016,295,0.184490306,1,0,0,1,5.052,1,1.167854315,,4.403926565,25347,6.108743237,1284527
14-Dec-17,0.86,7.28,4.436162647,27300,3.585361451,3849.12,RES,0,0,78154,San Antonio,TX,-1,0,-1,28,0,0,0,2.414973348,260,0.159167432,28,0,1,0,0.23,0,1.130434783,,4.403926565,25347,6.108743237,1284527
6-Apr-18,0.87,7.38,4.469822016,29500,3.660972616,4581.13,RES,0,0,78154,San Antonio,TX,-1,0,-1,25,0,0,0,2.469822016,295,0.184490306,1,0,0,1,7.616,1,0.969012605,,4.403926565,25347,6.108743237,1284527
6-Jan-17,0.68,4.77,4.387781227,24422,0,1,RES,0,0,93420,ARROYO GRANDE,CA,0,0,219,18,0,0,0,2.423245874,265,0.168569809,1,0,0,1,3.6,0,1.325,,4.40387516,25344,6.108420235,1283572
4-Jun-18,1.01,10.2,4.499797017,31608,0,1,RES,0,0,93420,ARROYO GRANDE,CA,0,0,185,30,0,0,0,2.531478917,340,0.17883442,1,0,0,1,11.39,1,0.895522388,,4.40387516,25344,6.108420235,1283572
24-Jul-18,1.33,21.28,4.77815125,60000,0,1,RES,0,0,93420,ARROYO GRANDE,CA,0,0,193,76,0,0,0,2.447158031,280,0.172734586,1,0,0,1,9.94,1,1.211500142,,4.40387516,25344,6.108420235,1283572
8-Feb-17,0.79,6.16,4.380211242,24000,3.272537777,1873,RES,0,0,11364,Oakland Gardens,NY,0,0,-1,22,-1,0,0,2.447158031,280,0.171073855,1,-1,0,1,4.98,1,1.236947791,,4.403806611,25340,6.108028589,1282415
11-Dec-17,0.63,4.29,4.241646078,17444,3.234517284,1716,RES,0,0,11212,Brooklyn,NY,1,0,-1,13,-1,0,0,2.51851394,330,0.200157214,1,-1,0,1,3.6,0,1.191666667,,4.403618044,25329,6.10655634,1278075
17-Apr-17,0.73,5.36,4.417090376,26127.05,3.427810573,2678,RES,0,0,11212,Brooklyn,NY,1,0,-1,17,-1,0,0,2.498310554,315,0.198412698,1,-1,0,1,5.052,1,1.060965954,,4.403618044,25329,6.10655634,1278075
22-Jan-18,0.69,4.95,4.303649561,20121,3.209783015,1621,RES,0,0,6905,Stamford,CT,0,0,181,15,0,0,0,2.51851394,330,0.200157214,1,0,0,1,5.052,1,0.979809976,,4.403566603,25326,6.10599292,1276418
19-Jul-18,0.41,2.56,3.782753463,6063.92,2.56937391,371,RES,0,0,91766,Pomona,CA,1,0,208,8,0,0,0,2.505149978,320,0.193939394,8,0,1,0,0.28,0,1.142857143,,4.403532305,25324,6.105615765,1275310
12-Jun-18,0.67,4.64,4.316808752,20740,0,1,RES,0,0,91766,POMONA,CA,0,0,260,16,0,0,0,2.462397998,290,0.172961367,16,0,1,0,0.28,0,1.035714286,,4.403532305,25324,6.105615765,1275310
29-Aug-17,0.55,3.54,4.174315713,14938.8,2.876217841,752,RES,0,0,91307,West Hills,CA,1,0,180,12,0,0,0,2.469822016,295,0.180997585,1,0,0,1,3,0,1.18,,4.403498004,25322,6.105464539,1274866
13-Sep-17,0.75,5.605,4.427093996,26735.85,3.068927612,1172,RES,0,0,91307,West Hills,CA,1,0,270,8,0,0,0,2.469822016,295,0.180229717,1,0,0,1,5,0,1.121,,4.403498004,25322,6.105464539,1274866
12-Dec-17,0.92,8.375,4.458184436,28720,3.259832699,1819,RES,0,0,91307,West Hills,CA,0,0,180,15,0,0,0,2.525044807,335,0.203189899,25,0,1,0,0.28,0,1.196428571,,4.403498004,25322,6.105464539,1274866
26-Apr-17,0.48,3,4.374381698,23680,3.176091259,1500,RES,0,0,11105,Astoria,NY,0,0,-1,10,-1,0,0,2.477121255,300,0.188964475,1,-1,0,1,4.98,1,0.602409639,,4.403360776,25314,6.104735599,1272728
23-Aug-17,0.7,5.04,4.329796393,21369.6,0,1,RES,0,0,1581,Westborough,MA,1,0,266,18,0,0,0,2.447158031,280,0.181846994,1,0,0,1,3.747,1,1.345076061,,4.403326462,25312,6.104531836,1272131
27-Jun-18,0.81,6.5,4.389254707,24505,3.283301229,1920,RES,0,0,6614,Stratford,CT,0,0,99,10,0,0,0,2.511883361,325,0.19411445,1,0,0,1,5.2,0,1.25,,4.403103355,25299,6.103028138,1267734
1-Nov-17,1.02,10.54,4.535723897,34333.96,0,1,RES,0,0,6511,New Haven,CT,1,0,115,21,0,0,0,2.491361694,310,0.195263291,1,0,0,1,9.94,1,1.060362173,,4.402948829,25290,6.101703093,1263872
7-Nov-18,0.68,4.8,4.348985957,22335,0,1,RES,0,0,85212,Mesa,AZ,0,0,-1,15,0,0,0,2.505149978,320,0.197530864,1,0,0,1,4.979,1,0.964049006,,4.402588055,25269,6.099626092,1257842
13-Jul-17,0.78,6.08,4.282486162,19164,0,1,RES,0,0,91942,LA MESA,CA,0,0,180,19,0,0,0,2.505149978,320,0.185453492,19,0,1,0,0.23,0,1.391304348,,4.402433346,25260,6.098615349,1254918
14-Dec-17,0.26,1.8,3.88390548,7654.3,0,1,RES,0,0,1907,Swampscott,MA,0,0,225,6,0,0,0,2.477121255,300,0.18404908,6,0,1,0,0.23,0,1.304347826,,4.402226982,25248,6.097900117,1252853
14-Jul-17,0.41,2.56,4,10000,0,1,RES,0,0,1930,Gloucester,MA,0,0,72,8,0,0,0,2.562292864,365,0.19198401,8,0,1,0,0.23,0,1.391304348,,4.402140967,25243,6.097388168,1251377
30-May-17,0.73,5.415,4.275177705,18844.2,0,1,RES,0,0,1930,Gloucester,MA,0,0,94,19,0,0,0,2.45484486,285,0.170658683,1,0,0,1,5.052,1,1.071852732,,4.402140967,25243,6.097388168,1251377
2-Feb-17,0.56,3.6,4.285872227,19314,0,1,RES,0,0,1930,Gloucester,MA,0,0,225,12,0,0,0,2.477121255,300,0.181961104,12,0,1,0,0.24,0,1.25,,4.402140967,25243,6.097388168,1251377
14-Apr-17,0.69,4.88,4.316808752,20740,0,1,RES,0,0,1930,Gloucester,MA,0,0,182,16,0,0,0,2.562292864,365,0.19198401,1,0,0,1,3.99,1,1.223057644,,4.402140967,25243,6.097388168,1251377
24-Mar-18,0.86,7.32,4.38868721,24473,0,1,RES,0,0,1930,Gloucester,MA,0,0,170,24,0,0,0,2.484299839,305,0.182634731,1,0,0,1,6.046,1,1.21071783,,4.402140967,25243,6.097388168,1251377
15-Feb-18,1.11,12.8,4.733703754,54163.13,0,1,RES,0,0,1930,Gloucester,MA,0,0,170,40,0,0,0,2.562292864,365,0.19198401,1,0,0,1,9.94,1,1.287726358,,4.402140967,25243,6.097388168,1251377
17-Feb-17,0.59,3.9,4.25851756,18135,3.182129214,1521,RES,0,0,10305,Staten Island,NY,1,0,-1,15,-1,0,0,2.414973348,260,0.163846924,1,-1,0,1,3,0,1.3,,4.401882822,25228,6.095690192,1246494
21-Jul-17,0.69,4.93,4.289856403,19492,3.294906911,1972,RES,0,0,10305,Staten Island,NY,1,0,-1,17,-1,0,0,2.462397998,290,0.179012346,1,-1,0,1,4.2,0,1.173809524,,4.401882822,25228,6.095690192,1246494
5-Sep-18,0.95,8.83,4.66191486,45910.8,3.423081958,2649,RES,0,0,10305,Staten Island,NY,0,0,-1,27,-1,0,0,2.514547753,327,0.200490497,27,-1,1,0,0.32,0,1.021990741,,4.401882822,25228,6.095690192,1246494
3-Feb-18,0.53,3.355,4.204210904,16003.35,2.958085849,908,RES,0,0,92883,Corona,CA,1,0,190,11,0,0,0,2.484299839,305,0.192113883,1,0,0,1,3,0,1.118333333,,4.401745082,25220,6.093997444,1241645
4-Sep-18,0.51,3.245,4.462397998,29000,0,1,RES,0,0,92883,CORONA,CA,0,0,168,11,0,0,0,2.469822016,295,0.191588797,1,0,0,1,3.747,1,0.866026154,,4.401745082,25220,6.093997444,1241645
3-Jul-18,0.86,7.2,4.369215857,23400,3.654403741,4512.36,RES,0,0,78108,San Antonio,TX,-1,0,-1,24,0,0,0,2.477121255,300,0.187617261,24,0,1,0,0.24,0,1.25,,4.401641748,25214,6.093384909,1239895
25-Jul-18,0.55,3.54,4.172252552,14868,0,1,RES,0,0,1201,Pittsfield,MA,0,0,192,12,0,0,0,2.469822016,295,0.176646707,1,0,0,1,2.962,1,1.19513842,,4.401607298,25212,6.093317302,1239702
11-Jun-18,0.7,5.015,4.233025316,17101.15,0,1,RES,0,0,1201,Pittsfield,MA,1,0,105,17,0,0,0,2.469822016,295,0.176646707,1,0,0,1,5.052,1,0.992676168,,4.401607298,25212,6.093317302,1239702
23-Nov-18,1.06,11.52,4.569841899,37140,0,1,RES,0,0,1201,Pittsfield,MA,0,0,193,32,0,0,0,2.556302501,360,0.215146299,32,0,1,0,0.315,0,1.142857143,,4.401607298,25212,6.093317302,1239702
22-May-18,1.14,13.8,4.752662943,56580,0,1,RES,0,0,1201,Pittsfield,MA,1,0,194,46,0,0,0,2.477121255,300,0.186335404,1,0,0,1,9.94,1,1.38832998,,4.401607298,25212,6.093317302,1239702
10-Jan-17,0.54,3.48,4.194791758,15660,0,1,RES,0,0,91762,ONTARIO,CA,0,0,180,12,0,0,0,2.462397998,290,0.172619048,12,0,1,0,0.24,0,1.208333333,,4.401435007,25202,6.092806232,1238244
23-Jan-17,0.63,4.24,4.275725868,18868,0,1,RES,0,0,91762,ONTARIO,CA,1,0,180,16,0,0,0,2.423245874,265,0.172105191,1,0,0,1,3.8,0,1.115789474,,4.401435007,25202,6.092806232,1238244
6-Dec-18,0.7,5.025,4.354348772,22612.51,3.279666944,1904,RES,0,0,91762,Ontario,CA,1,0,270,15,0,0,0,2.525044807,335,0.205395463,15,0,1,0,0.32,0,1.046875,,4.401435007,25202,6.092806232,1238244
9-Feb-17,0.95,8.84,4.575861864,37658.4,3.429267666,2687,RES,0,0,12020,Ballston Spa,NY,1,0,-1,34,-1,0,0,2.414973348,260,0.163846924,1,-1,0,1,6.6,0,1.339393939,,4.401348836,25197,6.092356007,1236961
25-May-17,0.79,6.21,4.442275901,27687,3.221674997,1666,RES,0,0,91401,Van Nuys,CA,0,0,168,18,0,0,0,2.537819095,345,0.211563769,18,0,1,0,0.32,0,1.078125,,4.400779677,25164,6.08881129,1226906
26-Jan-17,0.8,6.36,4.154576117,14275,0,1,RES,0,0,95122,SAN JOSE,CA,1,0,165,24,0,0,0,2.423245874,265,0.173508125,1,0,0,1,3,0,0.963636364,,4.400607057,25154,6.088106662,1224917
2-Jul-18,0.8,6.38,4.520824022,33176,0,1,RES,0,0,92881,CORONA,CA,0,0,199,10,0,0,0,2.462397998,290,0.172961367,1,0,0,1,5.052,1,1.262866192,,4.400468911,25146,6.087608233,1223512
22-Feb-18,1,9.968367347,4.647724891,44434.97,0,1,RES,0,0,92881,CORONA,CA,1,0,90,4,0,0,0,2.469822016,295,0.190322581,1,0,0,1,9.94,1,1.002853858,,4.400468911,25146,6.087608233,1223512
16-Mar-17,0.96,9.135,4.614885094,41198.85,0,1,RES,0,0,2143,Somerville,MA,1,0,216,29,0,0,0,2.562292864,365,0.19198401,1,0,0,1,7.6,0,1.201973684,,4.400313445,25137,6.087064453,1221981
7-Feb-17,0.35,2.24,3.390636648,2458.31,0,1,RES,0,0,95667,PLACERVILLE,CA,1,0,260,8,0,0,0,2.447158031,280,0.168168168,1,0,0,1,3.747,1,0.597811583,,4.400296168,25136,6.087043129,1221921
11-Dec-17,0.84,6.93,4.255272505,18000,0,1,RES,0,0,95667,PLACERVILLE,CA,0,0,190,21,0,0,0,2.525044807,335,0.200598802,1,0,0,1,6.046,1,1.146212372,,4.400296168,25136,6.087043129,1221921
12-Jun-18,0.87,7.35,4.458641777,28750.26,0,1,RES,0,0,95667,PLACERVILLE,CA,0,0,186,21,0,0,0,2.544068044,350,0.209170013,1,0,0,0,7.6,0,0.967105263,,4.400296168,25136,6.087043129,1221921
6-Nov-17,0.93,8.58,4.518118947,32970,0,1,RES,0,0,95667,PLACERVILLE,CA,0,0,180,26,0,0,0,2.51851394,330,0.178378378,1,0,0,1,7.6,0,1.128947368,,4.400296168,25136,6.087043129,1221921
3-Apr-17,0.8,6.38,4.520037874,33116,0,1,RES,0,0,95667,PLACERVILLE,CA,0,0,171,22,0,1,0,2.462397998,290,0.172961367,22,0,1,0,0.24,0,1.208333333,,4.400296168,25136,6.087043129,1221921
9-Apr-18,1.03,10.8,4.564902673,36720,0,1,RES,0,0,95667,PLACERVILLE,CA,0,0,180,36,0,0,0,2.477121255,300,0.181961104,36,0,1,0,0.23,0,1.304347826,,4.400296168,25136,6.087043129,1221921
22-Jun-17,0.96,9.156,4.617881149,41484.05,0,1,RES,0,0,95667,PLACERVILLE,CA,0,0,233,28,0,0,0,2.514547753,327,0.200525659,28,0,1,0,0.32,0,1.021875,,4.400296168,25136,6.087043129,1221921
4-Oct-17,1.11,12.96,4.886555921,77011.56,0,1,RES,0,0,95667,PLACERVILLE,CA,0,0,190,48,0,0,0,2.431363764,270,0.164491721,1,0,0,1,4.99,1,0.791208791,,4.400296168,25136,6.087043129,1221921
19-Sep-18,0.39,2.433139535,4.080914959,12048,0,1,RES,0,0,95691,West Sacramento,CA,1,0,270,8,0,0,0,2.477121255,300,0.189873418,1,0,0,1,3.747,1,0.649356695,,4.400192489,25130,6.086479779,1220337
24-Apr-18,0.65,4.5,4.130333768,13500,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,0,0,162,15,0,0,0,2.477121255,300,0.179640719,1,0,0,1,3.747,1,1.200960769,,4.400192489,25130,6.086479779,1220337
23-May-17,0.51,3.24,4.21031852,16230,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,1,0,280,12,0,0,0,2.431363764,270,0.171750372,1,0,0,1,3,0,1.08,,4.400192489,25130,6.086479779,1220337
6-Oct-17,0.76,5.7,4.319626484,20875,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,0,0,90,20,0,0,0,2.45484486,285,0.170658683,1,0,0,1,7.625,1,0.747540984,,4.400192489,25130,6.086479779,1220337
5-Jun-17,0.71,5.1,4.335959106,21675,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,0,0,125,17,0,0,0,2.477121255,300,0.184402046,17,0,1,0,0.24,0,1.25,,4.400192489,25130,6.086479779,1220337
29-Aug-17,0.83,6.72,4.342422681,22000,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,0,0,295,21,0,0,0,2.505149978,320,0.185453492,21,0,1,0,0.24,0,1.333333333,,4.400192489,25130,6.086479779,1220337
3-Oct-17,0.72,5.22,4.417056299,26125,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,0,0,105,18,0,0,0,2.462397998,290,0.177183636,18,0,1,0,0.23,0,1.260869565,,4.400192489,25130,6.086479779,1220337
13-Dec-17,0.74,5.51,4.417056299,26125,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,0,0,105,19,0,0,0,2.462397998,290,0.177183636,19,0,1,0,0.23,0,1.260869565,,4.400192489,25130,6.086479779,1220337
31-Jan-17,1.09,12.19,4.558012182,36142,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,1,0,15,46,0,0,0,2.423245874,265,0.170967742,1,0,0,1,9.94,1,1.226358149,,4.400192489,25130,6.086479779,1220337
6-Jul-17,0.97,9.28,4.642958879,43950,0,1,RES,0,0,95691,WEST SACRAMENTO,CA,0,0,139,32,0,0,0,2.462397998,290,0.177183636,32,0,1,0,0.24,0,1.208333333,,4.400192489,25130,6.086479779,1220337
24-Feb-17,0.95,8.83,4.547971508,35316,3.303843775,2013,RES,0,0,11354,Flushing,NY,1,0,-1,27,-1,0,0,2.514547753,327,0.200525659,27,-1,1,0,0.32,0,1.021990741,,4.400002346,25119,6.08557062,1217785
20-Apr-17,0.86,7.19,4.593366936,39207.3,3.635081436,4316,RES,0,0,11354,Flushing,NY,0,0,-1,22,-1,0,0,2.514547753,327,0.200525659,22,-1,1,0,0.32,0,1.021306818,,4.400002346,25119,6.08557062,1217785
5-Sep-18,0.48,3.05,4.1935698,15616,0,1,RES,0,0,91770,ROSEMEAD,CA,1,0,179,10,0,0,0,2.484299839,305,0.18597561,1,0,0,1,3.6,0,0.847222222,,4.399985056,25118,6.085552432,1217734
28-Jun-18,0.54,3.445,3.900039235,7944,3.176380692,1501,RES,0,0,92374,Redlands,CA,1,0,180,13,0,0,0,2.423245874,265,0.161909184,13,0,1,0,0.23,0,1.152173913,,4.399846713,25110,6.084816771,1215673
20-Feb-18,0.6,3.99,4.412460547,25850,0,1,RES,0,0,92374,REDLANDS,CA,0,0,180,14,0,0,0,2.447158031,280,0.175,14,0,1,0,0.23,0,1.239130435,,4.399846713,25110,6.084816771,1215673
29-Aug-18,0.92,8.4,4.614386726,41151.6,0,1,RES,0,0,92374,REDLANDS,CA,1,0,180,30,0,0,0,2.447158031,280,0.171073855,1,0,0,1,7.616,1,1.102941176,,4.399846713,25110,6.084816771,1215673
6-Dec-18,0.59,3.9,4.135132651,13650,0,1,RES,0,0,94619,OAKLAND,CA,0,0,229,13,0,0,0,2.477121255,300,0.18404908,1,0,0,1,3.747,1,1.040832666,,4.399760226,25105,6.084430416,1214592
5-May-17,0.67,4.64,4.409595019,25680,0,1,RES,0,0,94619,OAKLAND,CA,0,0,240,16,0,0,0,2.462397998,290,0.179012346,1,0,0,1,3.747,1,1.238323993,,4.399760226,25105,6.084430416,1214592
28-Dec-18,1.12,13.12,4.431363764,27000,3.661812686,4590,RES,0,0,10541,Mahopac,NY,0,0,-1,43,-1,0,0,2.484299839,305,0.18815546,1,-1,0,1,11.39,1,1.151887621,,4.399742926,25104,6.083991821,1213366
5-Jun-17,0.91,8.06,4.602569988,40047,3.508395033,3224,RES,0,0,10541,Mahopac,NY,1,0,-1,31,-1,0,0,2.414973348,260,0.160656963,31,-1,1,0,0.215,0,1.209302326,,4.399742926,25104,6.083991821,1213366
20-Jun-17,0.61,4.05,4.284949321,19273,0,1,RES,0,0,2476,Arlington,MA,0,0,134,15,0,0,0,2.431363764,270,0.174330201,1,0,0,1,3.99,1,1.015037594,,4.399656419,25099,6.083103975,1210888
14-Jul-17,0.69,4.845,4.244242227,17548.59,0,1,RES,0,0,2050,Marshfield,MA,1,0,231,17,0,0,0,2.45484486,285,0.170658683,1,0,0,1,5.052,1,0.959026128,,4.399552587,25093,6.082702093,1209768
2-Feb-17,1.06,11.4,4.694394581,49476,0,1,RES,0,0,2050,Marshfield,MA,0,0,115.2,38,0,0,0,2.477121255,300,0.181961104,38,0,1,0,0.24,0,1.25,,4.399552587,25093,6.082702093,1209768
30-Aug-18,0.62,4.125,4.136562037,13695,0,1,RES,0,0,93277,VISALIA,CA,1,0,180,15,0,0,0,2.439332694,275,0.148501833,1,0,0,1,3.747,1,1.100880705,,4.399500661,25090,6.082444621,1209051
27-Apr-17,0.58,3.8,4.176091259,15000,0,1,RES,0,0,93277,VISALIA,CA,0,0,90,12,0,0,0,2.505149978,320,0.165084947,1,0,0,1,3,0,1.266666667,,4.399500661,25090,6.082444621,1209051
27-Apr-18,0.73,5.32,4.203032887,15960,0,1,RES,0,0,93277,VISALIA,CA,1,0,270,19,0,0,0,2.447158031,280,0.171794318,1,0,0,1,5.052,1,1.053048298,,4.399500661,25090,6.082444621,1209051
28-Apr-17,0.84,6.96,4.308777774,20360,0,1,RES,0,0,93277,VISALIA,CA,0,0,180,24,0,0,0,2.462397998,290,0.172961367,24,0,1,0,0.24,0,1.208333333,,4.399500661,25090,6.082444621,1209051
20-Dec-17,1.09,12.24,4.645510691,44209,0,1,RES,0,0,93277,VISALIA,CA,0,0,270,34,0,0,0,2.556302501,360,0.220723483,34,0,1,0,0.32,0,1.125,,4.399500661,25090,6.082444621,1209051
7-Oct-17,1.16,14.56,4.789501742,61588.8,0,1,RES,0,0,93277,VISALIA,CA,1,0,315,28,0,0,0,2.447158031,280,0.181846994,52,0,1,0,0.24,0,1.166666667,,4.399500661,25090,6.082444621,1209051
15-Jun-17,0.56,3.64,4.535727439,34334.24,0,1,RES,0,0,92508,RIVERSIDE,CA,0,0,175,13,0,0,0,2.447158031,280,0.172734586,13,0,1,0,0.24,0,1.166666667,,4.399171657,25071,6.081314897,1205910
27-Nov-18,0.75,5.61,4.256096641,18034.19,0,1,RES,0,0,6109,Wethersfield,CT,1,0,166,19,0,0,0,2.469822016,295,0.180997585,1,0,0,1,5.052,1,1.110451306,,4.398651668,25041,6.077345009,1194937
7-Sep-17,0.95,8.96,4.452132506,28322.56,0,1,RES,0,0,91791,WEST COVINA,CA,1,0,218,32,0,0,0,2.447158031,280,0.172734586,1,0,0,1,7.625,1,1.175081967,,4.398252588,25018,6.075971195,1191163
