installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income,zip_income1
########,0.761927838,5.78,4.349549,22364,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
7/26/2022,0.880813592,7.6,4.414472,25970,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
########,0.673300757,4.713036,4.423246,26500.03,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
4/14/2021,0.922274845,8.36132,4.522718,33320.97,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
########,0.716003344,5.2,4.535573,34322,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
########,0.893206753,7.82,4.573633,37465.62,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
########,1.098297536,12.54,4.583482,38325,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
########,0.847572659,7.04,4.592788,39155.07,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
########,1.074816441,11.88,4.803607,63622,0,1,95618,DAVIS,CA,4.407237897,25541,6.129068613,1346073,1346.073
1/21/2022,0.424881637,2.66,4.004665,10108,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
7/27/2022,0.408239965,2.56,4.031406,10749.95,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
1/27/2022,0.408239965,2.56,4.097931,12529.41,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,0.58546073,3.85,4.166252,14664,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,0.546542663,3.52,4.196167,15709.66,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,0.670245853,4.68,4.222732,16700.58,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
12/1/2021,0.619093331,4.16,4.274107,18797.79,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,0.619093331,4.16,4.281964,19140.99,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
11/3/2022,0.629409599,4.26,4.341554,21956.04,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
11/3/2022,0.716003344,5.2,4.348872,22329.13,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
7/1/2021,0.68797462,4.875,4.351081,22443,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
1/26/2021,0.783903579,6.08,4.380373,24008.94,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,0.792741786,6.205,4.402485,25263,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
4/26/2021,0.774516966,5.95,4.40667,25507.65,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,0.760422483,5.76,4.445973,27923.68,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
12/9/2022,0.897627091,7.9,4.454454,28474.35,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
1/11/2022,0.799340549,6.3,4.495401,31289.7,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
1/29/2021,0.632457292,4.29,4.548377,35349,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,1.049218023,11.2,4.552804,35711.2,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
7/29/2022,1.041590047,11.005,4.608357,40584.24,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,0.948168362,8.875,4.733894,54186.85,0,1,92376,RIALTO,CA,4.407169876,25537,6.128736814,1345045,1345.045
########,1.111262514,12.92,4,10000,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.491361694,3.1,4.108464,12837,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.45331834,2.84,4.250322,17796,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.806179974,6.4,4.289589,19480,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.977723605,9.5,4.30103,20000,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
5/5/2021,0.116607744,1.308,4.306339,20246,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
9/3/2021,0.835056102,6.84,4.322219,21000,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.681241237,4.8,4.360556,22938,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
6/1/2022,0.862727528,7.29,4.389148,24499,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
9/3/2021,0.760422483,5.76,4.39794,25000,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.822821645,6.65,4.435016,27228,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.670245853,4.68,4.437909,27410,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.811575006,6.48,4.462398,29000,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
1/19/2021,1.017033339,10.4,4.470484,29545,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
1/21/2022,0.959994838,9.12,4.50515,32000,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
4/28/2021,0.962842681,9.18,4.508759,32267,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
4/6/2021,0.767155866,5.85,4.522275,33287,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
4/13/2022,0.767155866,5.85,4.559823,36293,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.905256049,8.04,4.609925,40731,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,1.155336037,14.3,4.722634,52800,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,1.165095875,14.625,4.73436,54245,0,1,92065,RAMONA,CA,4.407067826,25531,6.128158143,1343254,1343.254
########,0.482873584,3.04,4.056905,11400,2.783904,608,10466,Bronx,NY,4.406999778,25527,6.127870297,1342364,1342.364
5/3/2021,0.515873844,3.28,4.227327,16878.22,2.816904,656,10466,Bronx,NY,4.406999778,25527,6.127870297,1342364,1342.364
########,0.72916479,5.36,4.366655,23262.4,3.030195,1072,10466,Bronx,NY,4.406999778,25527,6.127870297,1342364,1342.364
6/16/2022,0.811575006,6.48,4.367878,23328,3.112605,1296,10466,Bronx,NY,4.406999778,25527,6.127870297,1342364,1342.364
4/13/2022,0.677606953,4.76,4.41797,26180,2.978637,952,10466,Bronx,NY,4.406999778,25527,6.127870297,1342364,1342.364
1/18/2023,0.774516966,5.95,4.51488,32725,3.075547,1190,10466,Bronx,NY,4.406999778,25527,6.127870297,1342364,1342.364
7/15/2022,1.061452479,11.52,4.477121,30000,0,1,90501,TORRANCE,CA,4.406982765,25526,6.127730509,1341932,1341.932
9/1/2021,0.519081968,3.304319,3.870696,7425,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
9/7/2021,0.560631041,3.63606,3.912089,8167.5,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
12/9/2021,0.408239965,2.56,4.084586,12150.27,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
7/14/2022,0.408092348,2.55913,4.091683,12350.46,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
10/7/2022,0.596597096,3.95,4.096806,12497,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
10/7/2022,0.629933189,4.265139,4.106531,12780,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
8/3/2022,0.604226053,4.02,4.149681,14115,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
2/4/2022,0.544068044,3.5,4.172457,14875,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
1/3/2022,0.748962861,5.61,4.226084,16830,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
7/28/2021,0.531478917,3.4,4.261857,18275,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
6/25/2021,0.610660163,4.08,4.282917,19183.01,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
4/12/2022,0.621176282,4.18,4.295118,19729.6,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.572871602,3.74,4.308243,20334.96,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.629933189,4.265139,4.378759,23919.9,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.787265671,6.127251,4.399969,25117.09,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
8/6/2021,0.847572659,7.04,4.427356,26752,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.709122259,5.118259,4.466666,29286.4,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.999565488,9.99,4.468112,29384.04,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.954756796,9.010664,4.473112,29724.3,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
6/7/2022,0.784617293,6.09,4.481464,30301.46,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
1/27/2022,0.910624405,8.14,4.496435,31364.24,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
4/19/2021,0.911690159,8.16,4.498311,31500,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,1.035695437,10.85664,4.532436,34075,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.86923172,7.4,4.537861,34503.31,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
5/9/2021,0.911690159,8.16,4.545159,35088,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.880813592,7.6,4.565106,36737.16,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
1/23/2021,0.912837924,8.181594,4.570043,37157.21,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.91340325,8.192251,4.571123,37249.76,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.913136195,8.187215,4.571849,37312,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.593728999,3.924,4.589457,38855.92,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.845363747,7.004284,4.69897,50000,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
########,0.890421019,7.77,4.735655,54407,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
12/7/2021,0.832508913,6.8,4.75707,57157.11,0,1,95336,MANTECA,CA,4.406965751,25525,6.127665778,1341732,1341.732
7/7/2021,0.760422483,5.76,4.547196,35253,0,1,85233,-1,AZ,4.406863652,25519,6.126630056,1338536,1338.536
7/29/2021,0.610660163,4.08,3.929521,8502,0,1,90660,PICO RIVERA,CA,4.406846633,25518,6.126596311,1338432,1338.432
########,1.045322979,11.1,4.443263,27750,0,1,90660,PICO RIVERA,CA,4.406846633,25518,6.126596311,1338432,1338.432
########,0.873901598,7.48,4.521347,33216,0,1,90660,PICO RIVERA,CA,4.406846633,25518,6.126596311,1338432,1338.432
########,0.829303773,6.75,4.546654,35209,0,1,90660,PICO RIVERA,CA,4.406846633,25518,6.126596311,1338432,1338.432
########,0.944482672,8.8,4.584263,38394,0,1,90660,PICO RIVERA,CA,4.406846633,25518,6.126596311,1338432,1338.432
1/18/2022,0.643452676,4.4,4.605083,40279.43,0,1,90660,PICO RIVERA,CA,4.406846633,25518,6.126596311,1338432,1338.432
10/5/2021,0.857332496,7.2,4.543657,34966.89,0,1,85282,Tempe,AZ,4.406761529,25513,6.126167137,1337110,1337.11
7/1/2021,1.037426498,10.9,4.272306,18720,0,1,84062,Pleasant Grove,UT,4.406693434,25509,6.125979361,1336532,1336.532
7/1/2022,0.86332286,7.3,4.383815,24200,0,1,84062,Pleasant Grove,UT,4.406693434,25509,6.125979361,1336532,1336.532
7/1/2021,0.792391689,6.2,4.468007,29377,0,1,84062,Pleasant Grove,UT,4.406693434,25509,6.125979361,1336532,1336.532
7/1/2021,1.049218023,11.2,4.592532,39132,0,1,84062,Cedar Hills,UT,4.406693434,25509,6.125979361,1336532,1336.532
########,0.414973348,2.6,3.845098,7000,0,1,91706,BALDWIN PARK,CA,4.406642355,25506,6.125890643,1336259,1336.259
11/2/2022,0.546542663,3.52,4.221723,16661.84,0,1,91706,BALDWIN PARK,CA,4.406642355,25506,6.125890643,1336259,1336.259
2/2/2021,0.612253906,4.095,4.264962,18406.13,0,1,91706,BALDWIN PARK,CA,4.406642355,25506,6.125890643,1336259,1336.259
########,0.602059991,4,4.340206,21888,0,1,91706,BALDWIN PARK,CA,4.406642355,25506,6.125890643,1336259,1336.259
########,0.434568904,2.72,4.014353,10336,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,0.434568904,2.72,4.014353,10336,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
12/2/2021,0.434568904,2.72,4.014353,10336,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
1/11/2022,0.891735326,7.79355,4.072691,11822,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,0.534026106,3.42,4.11381,12996,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,0.505149978,3.2,4.113943,13000,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
10/4/2021,0.90579588,8.05,4.146128,14000,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
7/12/2022,0.485721426,3.06,4.146131,14000.11,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
6/27/2022,0.597695186,3.96,4.147924,14058,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,0.546542663,3.52,4.153815,14250.02,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,0.610660163,4.08,4.190444,15504,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
1/5/2022,0.621176282,4.18,4.223236,16720,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
6/17/2022,0.610660163,4.08,4.236785,17249.83,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,1.13225969,13.56,4.284234,19241.28,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
6/10/2022,0.819543936,6.6,4.311754,20500,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
8/7/2021,0.619093331,4.16,4.329718,21365.76,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
7/14/2021,0.619093331,4.16,4.329718,21365.76,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
1/22/2021,0.847572659,7.04,4.340444,21900,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
7/6/2022,0.811575006,6.48,4.415509,26032.1,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,1.120573931,13.2,4.724366,53011.02,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
4/11/2022,0.980911938,9.57,4.734551,54268.9,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,1.214843848,16.4,4.781641,60484,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,1.099680641,12.58,4.810233,64600,0,1,92591,TEMECULA,CA,4.4066083,25504,6.125765497,1335874,1335.874
########,0.725911632,5.32,4.260596,18222,0,1,94595,WALNUT CREEK,CA,4.406591271,25503,6.125645193,1335504,1335.504
9/6/2022,0.748188027,5.6,4.28979,19489,0,1,94595,WALNUT CREEK,CA,4.406591271,25503,6.125645193,1335504,1335.504
9/7/2022,0.681241237,4.8,4.28979,19489,0,1,94595,WALNUT CREEK,CA,4.406591271,25503,6.125645193,1335504,1335.504
2/1/2021,0.847264102,7.035,4.449386,28144.03,0,1,94595,WALNUT CREEK,CA,4.406591271,25503,6.125645193,1335504,1335.504
7/18/2022,0.806179974,6.4,4.466823,29297,0,1,94595,WALNUT CREEK,CA,4.406591271,25503,6.125645193,1335504,1335.504
########,0.806179974,6.4,4.466823,29297,0,1,94595,WALNUT CREEK,CA,4.406591271,25503,6.125645193,1335504,1335.504
########,1.049992857,11.22,4.720031,52484.53,0,1,2067,Sharon,MA,4.406506117,25498,6.124817443,1332961,1332.961
9/9/2022,0.978636948,9.52,4.759048,57418,0,1,2067,Sharon,MA,4.406506117,25498,6.124817443,1332961,1332.961
1/5/2022,0.532303804,3.406464,4.041393,11000,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
1/27/2022,0.505002293,3.198912,4.075036,11886,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
6/21/2021,0.408092348,2.55913,4.154095,14259.2,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
6/21/2021,0.553709153,3.578567,4.249632,17767.75,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
3/1/2021,0.512173907,3.252175,4.269279,18590,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
4/15/2022,0.635483747,4.32,4.30103,20000,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
10/3/2022,0.738384124,5.475,4.35852,22830.75,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
########,0.851869601,7.11,4.363969,23119,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
########,0.835056102,6.84,4.416873,26114,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
########,0.774516966,5.95,4.542856,34902.42,0,1,94928,ROHNERT PARK,CA,4.406318719,25487,6.123915964,1330197,1330.197
########,0.86923172,7.4,4.30103,20000,0,1,91104,PASADENA,CA,4.406250554,25483,6.123510275,1328955,1328.955
6/23/2021,1,10,4.161368,14500,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.45331834,2.84,4.22269,16699,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.835056102,6.84,4.241596,17442,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
4/6/2022,0.702430536,5.04,4.246745,17650,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.553276046,3.575,4.365694,23211,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.904715545,8.03,4.366871,23274,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.835056102,6.84,4.399656,25099,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
9/8/2022,0.857332496,7.2,4.480582,30240,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.989004616,9.75,4.516125,32819,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
6/11/2021,1.033423755,10.8,4.529379,33836,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
1/18/2022,0.774516966,5.95,4.565257,36750,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.873901598,7.48,4.581119,38117,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.546542663,3.52,4.599119,39730,0,1,92025,ESCONDIDO,CA,4.406182379,25479,6.123241895,1328134,1328.134
########,0.610660163,4.08,4.050302,11228,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
3/8/2021,0.414973348,2.6,4.102502,12662,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
########,0.505149978,3.2,4.123852,13300,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
6/4/2021,0.602059991,4,4.161368,14500,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
5/6/2022,0.499687083,3.16,4.169939,14789,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
########,0.716003344,5.2,4.196784,15732,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
12/7/2021,0.911690159,8.16,4.228426,16921,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
########,0.702430536,5.04,4.261239,18249,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
########,0.829625353,6.755,4.282735,19175,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
7/7/2021,0.811575006,6.48,4.467904,29370,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
8/5/2022,0.911956189,8.165,4.511883,32500,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
########,1.064457989,11.6,4.518514,33000,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
7/29/2021,0.828981954,6.745,4.598364,39661,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
########,0.898725182,7.92,4.619792,41667,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
########,0.911956189,8.165,4.686761,48614,0,1,92120,SAN DIEGO,CA,4.406165333,25478,6.123131029,1327795,1327.795
8/3/2022,0.67514357,4.733077,4.083637,12123.75,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
1/19/2022,0.485721426,3.06,4.170907,14822,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
########,0.681241237,4.8,4.28167,19128,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
9/1/2021,0.90982337,8.125,4.372221,23562.5,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
########,0.748188027,5.6,4.376577,23800,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
6/24/2021,0.748188027,5.6,4.376577,23800,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
########,0.902002891,7.98,4.390935,24600,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
########,0.806179974,6.4,4.421275,26380,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
9/7/2021,0.845363747,7.004284,4.468392,29403,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
9/1/2021,0.969182859,9.315,4.513251,32602.5,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
2/6/2022,1.018700499,10.44,4.517816,32947,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
9/7/2021,1.212720154,16.32,4.528595,33774.98,0,1,93314,BAKERSFIELD,CA,4.406045996,25471,6.122472446,1325783,1325.783
